,sj_ndvi_ne,sj_ndvi_nw,sj_ndvi_sw,iq_ndvi_nw,iq_ndvi_se,iq_ndvi_sw,sj_ndvi_se,sj_reanalysis_air_temp_k,sj_reanalysis_avg_temp_k,sj_reanalysis_dew_point_temp_k,sj_reanalysis_max_air_temp_k,sj_reanalysis_min_air_temp_k,iq_ndvi_ne,iq_reanalysis_air_temp_k,iq_reanalysis_avg_temp_k,iq_reanalysis_dew_point_temp_k,iq_reanalysis_max_air_temp_k,iq_reanalysis_min_air_temp_k,iq_station_max_temp_c,iq_station_precip_mm,sj_precipitation_amt_mm,sj_reanalysis_precip_amt_kg_per_m2,sj_reanalysis_relative_humidity_percent,sj_reanalysis_sat_precip_amt_mm,sj_reanalysis_specific_humidity_g_per_kg,sj_reanalysis_tdtr_k,sj_station_avg_temp_c,sj_station_diur_temp_rng_c,sj_station_max_temp_c,sj_station_min_temp_c,sj_station_precip_mm,iq_precipitation_amt_mm,iq_reanalysis_precip_amt_kg_per_m2,iq_reanalysis_relative_humidity_percent,iq_reanalysis_sat_precip_amt_mm,iq_reanalysis_specific_humidity_g_per_kg,iq_reanalysis_tdtr_k,iq_station_avg_temp_c,iq_station_diur_temp_rng_c,iq_station_min_temp_c
1999-09-10,0.087,0.06035,0.0988,0.3097571,,,0.0897,300.58428571400003,300.62142857099997,296.801428571,302.8,298.8,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,66.06,40.7,79.9657142857,66.06,18.31,2.2142857142900003,28.3,6.04285714286,31.7,25.0,32.5,1084165.0713444604,1933429.7569485258,340750.952067138,1084165.0713444604,91942.63660201518,-194300.06527099657,24819.12275053092,16005.832878000077,195532.7981979427
1999-09-17,-0.0121,0.067475,0.1250857,0.14542860000000002,,,0.15858329999999998,300.961428571,301.021428571,297.08428571400003,303.2,299.5,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,121.24,34.13,79.6971428571,121.24,18.71,2.15714285714,28.4142857143,6.84285714286,33.9,24.4,35.1,1009628.7903376942,1802342.7599714417,317618.9210885337,1009628.7903376942,85695.74323278533,-181181.91268768994,23121.46475500254,14899.80259225455,182241.453937611
1999-09-24,0.08305,0.06535,0.1046286,0.14542860000000002,,,0.1360286,300.57285714299996,300.62142857099997,296.701428571,302.8,298.3,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,44.44,30.4,79.39,44.44,18.2142857143,2.7,28.4571428571,6.6,32.2,24.4,31.3,938587.8876557448,1677317.5537813744,295558.2367305079,938587.8876557448,79738.40715314138,-168667.70785895476,21503.101500988647,13845.932264567888,169566.46007345352
1999-10-01,0.05016667,0.03946667,0.1612833,0.3168286,,,0.16998329999999998,300.64428571400003,300.635714286,296.82428571400004,303.5,298.9,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,62.41,64.72,79.8371428571,62.41,18.345714285699998,2.2142857142900003,28.714285714299997,7.95714285714,34.4,23.9,38.9,870958.4660841252,1558210.677986768,274543.50341223355,870958.4660841252,74063.75859688997,-156743.22219400457,19962.137181063612,12842.963042828043,157493.18659606978
1999-10-08,0.1322,0.01383333,0.1405857,0.3210571,,,0.2102286,300.49714285700003,300.6,296.657142857,302.5,298.5,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,52.34,22.37,79.6742857143,52.34,18.12,1.94285714286,28.0,6.985714285710001,32.8,23.3,16.2,806656.6284083481,1444878.6721960662,254549.32555288236,806656.6284083481,68664.92779783724,-145394.227102053,18496.675987801427,11889.636074922688,146007.00349605863
1999-10-15,-0.0864,0.12685,0.05796667,0.1870571,,,0.09071667,299.827142857,299.835714286,295.87142857099997,301.7,298.5,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,45.32,41.31,79.16,45.32,17.3042857143,1.95714285714,27.1714285714,6.44285714286,31.1,23.3,27.8,745598.4774139267,1337178.0760177127,235550.3075716286,745598.4774139267,63535.04498978997,-134606.49399231345,17104.822113776732,10984.692508739918,135093.2807640198
1999-10-22,0.1961,-0.0368,0.037475,,,,0.036000000000000004,300.025714286,300.01428571400004,296.82,301.6,298.7,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,171.59,40.8,82.6571428571,171.59,18.3157142857,1.85714285714,26.7571428571,5.04285714286,31.1,23.9,71.5,687700.1158863733,1234965.4290601504,217521.0538876436,687700.1158863733,58667.24040655425,-124365.79427399955,15784.679751563293,10126.87349216743,124737.38839055205
1999-10-29,0.0535,0.009325,0.07245714,,,,0.17548329999999998,299.804285714,300.035714286,297.13,301.9,298.7,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,67.94,138.1,85.3771428571,67.94,18.7428571429,2.18571428571,27.6714285714,6.3,32.2,23.3,58.4,632877.6466112011,1138097.2709318239,200436.1689201014,632877.6466112011,54054.644281936766,-114657.89935632487,14534.353093735714,9314.920173093225,114924.69636625503
1999-11-05,0.06275,0.1034,0.16588329999999998,0.3796667,,,0.1734571,299.96,299.94285714299997,296.531428571,302.0,298.0,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,4.84,24.52,81.6285714286,4.84,18.0142857143,1.88571428571,27.4428571429,6.54285714286,32.2,23.9,40.9,581047.1723739231,1046430.141241177,184270.2570881737,581047.1723739231,49690.38684974382,-105468.58064850298,13351.946332868058,8547.573699405057,105640.5746817279
1999-11-12,0.1235,0.095575,0.08956667,0.3210571,,,0.08925,299.304285714,299.37857142900003,295.87142857099997,301.0,298.0,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,20.03,53.27,81.4885714286,20.03,17.2985714286,2.04285714286,26.8857142857,5.85714285714,30.6,23.9,37.1,532124.7959600512,959820.5795966523,168997.92281103332,532124.7959600512,45567.59834378184,-96783.60955974745,12235.563661534557,7823.575218990833,96870.39332756975
1999-11-19,-0.0454,0.0747,0.03943333,0.1824143,,,0.05148,298.968571429,299.078571429,296.33,301.3,298.0,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,83.66,104.51,85.4042857143,83.66,17.817142857100002,1.81428571429,26.714285714299997,5.8,30.6,22.8,62.1,486026.6201550991,878125.1256066941,154593.7705078533,486026.6201550991,41679.40899785733,-88588.7574992718,11183.309272309467,7141.665879738426,88599.52229437997
1999-11-26,0.0005,0.0712,0.08874,0.1824143,,,0.1077,298.732857143,298.87857142900003,296.285714286,300.8,297.1,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,224.9,140.2,86.4057142857,224.9,17.87,1.9,26.6,4.52857142857,31.7,23.3,88.9,442668.74774457933,801200.3188797462,141032.4045978064,442668.74774457933,38018.9490457767,-80869.79587628963,10193.287357767025,6500.586829535709,80813.33157275786
1999-12-03,0.1536,0.104775,0.09898571,0.2284143,,,0.1132333,298.782857143,299.05714285700003,294.775714286,301.0,296.8,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,2.11,8.7,78.6828571429,2.11,16.2071428571,3.25714285714,26.1,7.47142857143,30.6,21.1,13.2,401967.2815140048,728902.699024252,128288.42950006522,401967.2815140048,34579.34872134638,-73612.49610001442,9263.602110481475,5899.079216270566,73497.19115330257
1999-12-10,0.1961,0.0881,0.2146,,,,0.2564667,297.332857143,297.3,293.974285714,298.9,296.2,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,63.47,107.84,81.86428571430001,63.47,15.4157142857,1.4,24.9285714286,4.61428571429,28.9,21.7,126.0,363838.3242488882,661088.805648655,116336.44963380221,363838.3242488882,31353.73825837276,-66802.62957965984,8392.357723027017,5335.884187830832,66636.47102661336
1999-12-17,0.10558,0.078075,0.07642857,0.2285286,,,0.1300286,297.4,297.392857143,292.161428571,298.7,296.3,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,8.78,72.6528571429,0.0,13.73,1.81428571429,24.9428571429,4.82857142857,28.3,20.6,7.6,328197.97873474227,597615.1783613992,105151.06941819044,328197.97873474227,28335.247890662307,-60425.96772443939,7577.658387977892,4809.74289210437,60216.54118328953
1999-12-24,0.1088,0.12705,0.09908571,0.1819143,,,0.1088714,297.38285714299997,297.51428571400004,292.964285714,299.4,296.1,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,14.5,76.4971428571,0.0,14.4371428571,1.8,24.842857142899998,4.9,27.8,21.7,10.9,294962.34775708005,538338.3567709283,94706.89327240242,294962.34775708005,25517.007852021445,-54468.28194356664,6817.6082979083185,4319.39647697909,54222.77161393031
2000-01-01,-0.1336,-0.061225,0.08631111,0.1950333,,,0.1682,298.36714285700003,298.30714285700003,293.887142857,300.3,296.4,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,40.35,12.34,76.3171428571,40.35,15.2571428571,2.64285714286,25.471428571399997,6.55714285714,29.4,21.1,7.9,259815.69466001054,475548.33273856726,83645.71136165349,259815.69466001054,22532.554050088045,-48154.277702102736,6013.46512682032,3801.216185999593,47875.81079684576
2000-01-08,0.20635,0.1613,0.09583333,0.2761,,,0.1398833,298.148571429,298.164285714,294.35571428599997,299.9,296.5,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,81.73,32.3,79.6071428571,81.73,15.722857142899999,1.9,25.1285714286,5.31428571429,29.4,21.7,28.6,231450.51237500954,424781.58530229225,74704.31391984521,231450.51237500954,20120.288973291455,-43046.48519320441,5364.136720375294,3383.3340946420585,42745.97749718374
2000-01-15,0.337,0.30785,0.16862860000000002,0.1819143,,,0.2466857,297.44142857099996,297.585714286,293.19142857099996,299.1,296.1,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,45.19,47.1,77.3428571429,45.19,14.6128571429,2.05714285714,25.1142857143,5.15714285714,28.3,21.7,12.0,205226.36766667507,377760.76804648194,66424.30586526054,205226.36766667507,17886.683531813214,-38312.95033046781,4763.499307000246,2997.2904915332465,37996.32444194109
2000-01-22,0.353,0.3073,0.2914286,0.2957167,,,0.32627140000000004,296.588571429,296.478571429,290.852857143,299.0,293.2,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,14.7,70.4571428571,0.0,12.61,1.84285714286,23.6142857143,4.82857142857,27.2,20.0,17.7,181059.36332052026,334342.42057958024,58780.29161707247,181059.36332052026,15824.8679594598,-33939.44452310654,4209.657079269458,2641.8265245610464,33612.22162171713
2000-01-29,0.3419,0.228,0.38142,0.1824143,,,0.32975,296.184285714,296.364285714,289.827142857,299.0,292.6,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,0.7,67.7657142857,0.0,11.9642857143,3.1,22.842857142899998,6.84285714286,28.3,17.8,2.0,158865.60212205784,294383.0825100306,51746.87559445367,158865.60212205784,13927.97249003763,-29911.739180334127,3700.714229757119,2315.683341613326,29579.03902711107
2000-02-05,0.29455,0.2239,0.1607,0.3720286,,,0.2389333,297.671428571,297.864285714,292.734285714,299.8,295.8,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,2.02,74.0628571429,0.0,14.212857142899999,2.24285714286,25.1714285714,7.44285714286,30.0,20.6,14.1,138561.18685680063,257739.29344627674,45298.662216576675,138561.18685680063,12189.127357353118,-26215.60571136415,3234.774951037476,2017.602090577942,25882.146648722184
2000-02-12,-0.0227,0.1061,0.1499286,,,,0.2147429,297.67571428599996,297.9,293.27,299.9,296.3,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,24.19,2.6,76.5028571429,24.19,14.6528571429,2.11428571429,24.9285714286,7.12857142857,30.0,20.6,3.0,120062.22031026137,224267.59299676237,39410.2559026144,120062.22031026137,10601.462795212716,-22836.815525410155,2809.9434356847614,1746.3239193427776,22506.91447714972
2000-02-19,0.1931667,0.17314000000000002,0.08688571,0.3210571,,,0.16327139999999998,297.745714286,297.978571429,293.25,299.9,296.3,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,3.1,76.1171428571,0.0,14.6185714286,2.3571428571400004,25.2,7.285714285710001,30.0,21.1,3.8,103284.80526795301,193824.52076993114,34056.2610717395,103284.80526795301,9158.109037422855,-19761.140031685718,2424.323876273208,1500.5899757956927,19438.712502992945
2000-02-26,0.11875,0.2075,0.1469167,,,,0.1507571,297.088571429,297.221428571,292.174285714,298.9,295.3,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,7.67,13.41,74.0642857143,7.67,13.67,1.98571428571,24.771428571399998,6.62857142857,28.3,20.6,3.8,88145.0445153883,166266.6163742267,29211.282143124678,88145.0445153883,7852.196317789965,-16974.350639404394,2076.020465377038,1279.1414078245475,16662.910716851093
2000-03-04,0.17025,0.1962,0.1580429,0.3210571,,,0.2178,296.552857143,296.678571429,291.952857143,298.9,294.5,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,98.45,14.91,75.7214285714,98.45,13.5871428571,2.47142857143,24.528571428600006,6.81428571429,29.4,20.0,15.0,74559.04083808007,141450.4194180927,24849.923535942682,74559.04083808007,6676.854870120465,-14462.218757779743,1763.1373955704712,1080.7193633172196,14164.879109323432
2000-03-11,0.3779,0.22,0.1562286,0.2410286,,,0.16348,296.202857143,296.357142857,289.642857143,299.1,294.4,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,11.48,1.1,66.7357142857,11.48,11.715714285699999,3.02857142857,24.0,8.02857142857,29.4,19.4,0.0,62442.897021541095,119232.46950997278,20946.78966936619,62442.897021541095,5625.2149282208065,-12210.515796025313,1483.7788594277717,904.0649901615777,11929.987671009205
2000-03-18,0.2311,0.230875,0.0873,0.30555,,,0.1591,296.315714286,296.45,290.99857142900004,298.4,294.0,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,25.96,3.29,72.1428571429,25.96,12.738571428599998,2.3571428571400004,25.0714285714,5.55714285714,28.9,21.1,0.8,51712.71585128424,99469.30625831067,17476.484962567913,51712.71585128424,4690.406725897405,-10205.013163354684,1236.0490495231384,747.9194362454805,9943.606392507669
2000-03-25,0.2204,0.1969,0.1853,0.13501670000000002,,,0.2298571,296.744285714,296.907142857,291.22571428599997,298.8,294.6,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,6.8,71.39,0.0,12.93,2.32857142857,24.8,7.385714285710001,29.4,19.4,3.5,42284.60011282231,82017.46927154994,14413.613834720592,42284.60011282231,3865.5604969566975,-8431.482268981406,1018.052158430818,611.0238494568005,8191.10526441808
2000-04-01,0.0619,0.14606670000000002,0.2118429,,,,0.25795,296.352857143,296.607142857,290.81,299.3,293.6,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,2.09,5.14,71.3514285714,2.09,12.6371428571,4.07142857143,24.4,7.1428571428600005,28.9,20.0,3.1,34074.652591668135,66733.49815813435,11732.780704996967,34074.652591668135,3143.8064752051177,-6875.69452211904,827.8923787250428,492.1193776834074,6657.854277339689
2000-04-08,0.2050333,0.04636667,0.2042857,0.14542860000000002,,,0.1806286,297.817142857,297.964285714,293.63285714299997,300.1,296.0,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,7.23,17.9,77.7857142857,7.23,15.058571428599999,2.55714285714,25.5857142857,7.05714285714,30.6,21.7,13.3,26998.976073334503,53473.93252650747,9408.589992569683,26998.976073334503,2518.274894449094,-5523.4213319811515,663.6739029800347,389.94716881316606,5329.223421871754
2000-04-15,0.07435,0.102575,0.1372286,0.1907571,,,0.16508570000000006,297.75285714299997,297.87142857099997,293.187142857,299.9,293.9,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,5.3,75.8428571429,0.0,14.65,3.54285714286,25.971428571399997,7.3,30.6,20.6,6.3,20973.673343334256,42095.31198511302,7415.646116611513,20973.673343334256,1982.09598849506,-4360.434107781296,523.5009237700278,303.24837073394417,4190.582688613522
2000-04-22,-0.287,0.0767,0.07655714,0.14565,,,0.08985,297.622857143,297.785714286,292.83,299.8,296.1,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,0.0,14.9,74.7542857143,0.0,14.271428571400001,2.22857142857,25.8,6.71428571429,29.4,20.6,18.6,15914.8471871802,32454.17614239463,5728.553496295146,15914.8471871802,1528.3999911494461,-3372.504258733035,405.4776336692519,230.76413133361115,3227.302068164247
2000-04-29,0.1544,0.13275,0.1837429,0.2285286,,,0.2154143,298.342857143,298.585714286,294.254285714,300.6,296.3,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,82.06,5.0,78.2442857143,82.06,15.6228571429,3.2,26.9285714286,8.41428571429,32.2,22.2,1.3,11738.600390385147,24407.064606795968,4321.916550793306,11738.600390385147,1150.3171362186833,-2545.403194049928,307.7082252519376,171.23559850003272,2424.7515511231836
2000-05-06,0.1302,0.1127,0.13345710000000002,0.2752857,,,0.1250143,298.648571429,298.721428571,294.138571429,300.4,297.0,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,6.13,3.4,76.2142857143,6.13,15.48,2.44285714286,27.1428571429,7.8,32.2,21.7,3.6,8361.035738461924,17810.516986760707,3170.339699278713,8361.035738461924,840.9776575092062,-1864.9023229455377,228.2968910923189,123.4039201210787,1768.301128089589
2000-05-13,0.1105667,0.09815,0.13438570000000002,,,,0.14908570000000002,298.32,298.44285714299997,294.26428571400004,300.4,296.6,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,21.53,16.35,78.3371428571,21.53,15.638571428599999,2.77142857143,26.6428571429,6.914285714289999,30.6,22.2,7.7,5698.2560169233475,12521.072890732492,2248.42736092408,5698.2560169233475,593.5117888274442,-1316.7730546334235,165.34782376462238,86.01024408461492,1243.3207896627118
2000-05-20,0.0865,0.08775,0.1601286,0.3210571,,,0.17528329999999998,298.771428571,298.964285714,294.554285714,301.0,297.0,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,68.14,10.06,77.7128571429,68.14,15.918571428599998,2.64285714286,26.6,7.12857142857,32.2,21.1,83.3,3666.3640112822322,8395.271927154996,1530.7839549021214,3666.3640112822322,401.0497639798298,-886.7867983271456,116.96521584308209,57.795718278509966,835.1805264418082
2000-05-27,0.1882,0.1144,0.1126714,0.1907571,,,0.18398570000000006,298.778571429,299.142857143,294.86571428599996,301.2,297.0,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,39.45,13.8,79.1971428571,39.45,16.2371428571,2.91428571429,26.8142857143,6.0142857142900015,31.1,22.8,0.3,2181.462507051395,5289.653704471873,992.0139003855511,2181.462507051395,256.72181677279355,-560.7149632402649,81.25325990192627,37.5014905906313,529.2503290261302
2000-06-03,0.0849,0.11876,0.13015710000000005,0.3221571,,,0.20226,299.28,299.4,295.227142857,301.7,297.3,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,48.51,17.1,78.5371428571,48.51,16.5871428571,2.42857142857,27.5571428571,6.84285714286,32.2,23.3,25.6,1159.654289743654,3060.757831126784,606.7216165470863,1159.654289743654,153.65818101276776,-324.3289585863412,56.31614851538657,23.868708908846482,310.90018801493164
2000-06-10,0.1459,0.138175,0.1188429,0.3210571,,,0.1687286,299.624285714,299.757142857,295.667142857,301.7,297.7,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,46.02,10.95,79.05142857140001,46.02,17.0342857143,2.45714285714,27.8571428571,6.44285714286,31.7,23.3,4.8,517.0421448718271,1565.123915563392,349.511522559443,517.0421448718271,84.98909050618386,-163.40019357893564,40.258074257693195,15.638521121023173,165.50009400746578
2000-06-17,0.1097,0.0902,0.1521833,0.1824143,,,0.2046833,299.785714286,299.864285714,295.135714286,301.9,297.9,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,46.38,21.3,75.7485714286,46.38,16.4542857143,2.3571428571400004,27.985714285700002,6.44285714286,32.8,23.3,26.2,169.72885794873082,659.2915662253567,194.98803759533718,169.72885794873082,43.844779059473524,-63.700077431608236,31.183229703077277,11.552075115029275,78.42003760298631
2000-06-24,0.1431,0.1623333,0.2421286,0.3759167,,,0.2898,299.50285714299997,299.578571429,295.94,301.7,297.5,0.2670150960383387,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,45.96,30.64,80.8457142857,45.96,17.288571428599994,2.32857142857,27.4285714286,5.84285714286,31.1,23.9,15.6,33.81721448718271,199.8003915563392,117.75558082748432,33.81721448718271,23.35548047906838,-11.000019357919559,27.19580742576932,10.350518778732319,35.0300094007466
2000-07-01,0.11045,0.1341,0.1527333,0.13225710000000002,0.3408857,0.2472,0.17404289999999994,299.607142857,299.635714286,295.36714285700003,301.4,297.7,0.1928857,296.74,298.45,295.184285714,307.3,293.1,32.5,3.0,33.94,19.02,77.6171428571,33.94,16.7057142857,2.15714285714,27.771428571399998,6.61428571429,31.7,23.3,31.5,25.41,43.19,92.4185714286,25.41,16.6514285714,8.92857142857,26.4,10.775,20.7
2000-07-08,0.0812,0.07275,0.06248333,0.2761,0.2894571,0.2416571,0.1071,300.11857142900004,300.214285714,295.87142857099997,301.8,298.6,0.2168333,296.63428571400004,298.428571429,295.358571429,306.6,291.1,34.0,55.6,7.95,12.7,77.6814285714,7.95,17.2385714286,2.28571428571,27.971428571399997,5.55714285714,31.1,24.4,27.1,60.61,46.0,93.5814285714,60.61,16.8628571429,10.314285714299999,26.9,11.566666666700002,20.8
2000-07-15,0.17185,0.17685,0.2321714,0.1731286,0.2041143,0.1280143,0.2847857,300.025714286,300.185714286,295.875714286,301.9,298.4,0.1767571,296.41571428599997,297.392857143,295.622857143,304.5,292.6,33.0,38.1,5.81,16.7,78.1257142857,5.81,17.2457142857,2.28571428571,28.271428571399998,6.34285714286,32.2,24.4,3.5,55.52,64.77,95.84857142860001,55.52,17.12,7.385714285710001,26.8,11.4666666667,20.7
